city,district,name,score,comment_number,month_sales_clean,avg_price_rmb,category1,delivery_time_clean,delivery_type_1,in_time_delivery_percent,min_price_rmb,shipping_fee_clean,lat,lng,Day_Time,Night_Time,Mid_Night_Time,recommend_Bin,district population in (10 thousands),population density (people/square kilometer),Rent,Female,Male,18 and below,19-24,25-34,35-44,45-54,55 and above,50 yuan and below,50-100 yuan,100-300 yuan,300 yuan,Shopping,Catering Service,Car Service,Leisure,Other,Medicare,Education,Beauty
Beijing,Fengtai District,Coops natural awakening (Sanlitun store),5,193,145,135,Foods,49, MeituanRun ,0,20,8,39.933224,116.452703,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fangshan District,Shaxian Snacks (Xuhui Store in University Town),4.4,135,500,20,Foods,70,MeituanFlash,91,20,2,39.722324,116.169523,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Yao Ji rice noodles chicken pot,4,2471,760,21,Foods,34,MeituanFlash,76,20,0,40.010335,116.502025,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Domino's Pizza (Xiaoyuecheng Store),5,456,1749,50,Foods,40,Merchant,100,0,8,39.93545,116.51768,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Xiabu Xiaoxang (Qinghe Xiaoying Tongxia Store),4.8,321,300,33,Foods,77,Unknown,64,20,6,40.047237,116.337272,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Shunyi District,"Xiabu, Xiabu, Xiabu, Xiabu (Xinshun South Street Store)",4.5,553,1252,32,Foods,40,Merchant,62,20,6,40.12882,116.651416,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Changping District,Xiabu Xiabu Xiabang (Qinghe Wumart Store),4.6,660,95,30,Foods,104,Unknown,83,20,3,40.029355,116.352108,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fangshan District,Your Heartbeat • Sauerkraut Fish (Fangshan Huaguan Store),4.7,926,579,36,Foods,32,MeituanFlash,81,15,3,39.702116,115.983853,1,1,0,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Baethoven Feel Baking Workshop (Shangpo Jiayuan Store),0,153,41,50,Foods,30, MeituanRun ,0,20,10,40.083828,116.366929,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Daxing District,Rough Grain Story · Beijing Cuisine (Daguanying Store),4.6,285,182,27,Foods,40,MeituanFlash,0,20,2,39.89164,116.339715,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Daxing District,Hi Cheese Pizza (No. 3 Blog Convenience Food City Store),4.9,923,400,27,Foods,45,Unknown,37,20,0,39.802105,116.497895,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fangshan District,Nanyun Shangpin Wa Fragrant Chicken and Rice (University Town Xidian),0,292,46,28,Foods,55,MeituanFlash,0,20,3,39.722939,116.159873,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Huangqiao Baobes (Wenhua Market Store),4.8,670,958,16,Foods,45,MeituanFlash,74,15,0,40.081613,116.3377,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,Texas Braised Chicken (Shilibao No.1 Store),4.7,118,220,31,Foods,30,MeituanFlash,67,20,0,39.923417,116.502472,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Tongzhou District,All Bullsmith Chuan Xiaoguan · Seesaw Beef (Lugang City Store),4.8,667,2107,37,Foods,48,MeituanFlash,60,20,10,39.925051,116.592143,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,Happy Lemon · Hand Milk Tea (Beijing Fortune Shopping Center Store),4.8,1038,1737,14,DessertDrink,60,MeituanFlash,65,15,0,39.918251,116.459222,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Fat Jiujiu Duck,4.8,752,1875,36,Foods,35,MeituanFlash,88,25,6,39.928962,116.271243,1,1,1,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Powder mother-in-law potato powder (Zhichun Road Store),4.7,8794,3000,20,Foods,36,MeituanFlash,80,15,2.3,39.973449,116.336509,1,1,1,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Fushun Spicy Mix (Sihui Store),4.4,735,1415,19,Foods,44,MeituanFlash,88,20,0,39.9033,116.510948,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Alishan Gongcha (Fengtai Yungang Wumei Store),4.9,1947,2079,12,DessertDrink,34,MeituanFlash,84,0,14.8,39.810363,116.164152,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Vilnas Italian Craft Cake (Huoying Store),4.9,1417,22,118,SweetCake,48,Merchant,0,0,0,40.07973,116.367515,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Daxing District,KFC House Express (Daxing Kangzhuang Road Restaurant),4.7,1464,2758,39,Foods,30,Merchant,98,0,5,39.757813,116.336921,1,1,0,0,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Shunyi District,KFC House Express (Miyun District Store),4.8,170,892,40,Foods,30,Merchant,100,0,5,40.35593,116.834973,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Tongzhou District,KFC House Express (Tuqiao Store),4.8,2208,3949,39,Foods,30,Merchant,99,0,9,39.870883,116.698343,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fengtai District,KFC Home Express (West Tieying Wanda Store),4.9,644,1312,43,Foods,30,Merchant,99,0,9,39.860822,116.355745,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fengtai District,Site Pizza (Dawanglu New World Restaurant),4.7,295,1173,58,Foods,48,Merchant,19,100,9,39.911224,116.47323,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Mentougou District,Three Trees Restaurant,4.1,673,1000,30,Foods,60,MeituanFlash,54,20,0,40.100819,116.118688,1,1,0,1,39.3,271,200.8,0.503,0.497,0.109,0.125,0.223,0.19,0.165,0.187,0.16,0.693,0.131,0.016,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Haidian District,Beautiful tea,4.5,3148,363,13,DessertDrink,39,MeituanFlash,80,15,0,39.97691,116.37096,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Texas Braised Chicken (Pingyuan Store),4.7,341,337,74,Foods,44, MeituanRun ,100,25,8,39.884256,116.477569,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fangshan District,Z · M Malatang Chongqing Noodles (University Town Store),4.7,926,875,17,Foods,40,MeituanFlash,100,20,2,39.722125,116.170382,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Western Regions Pamir (Zhuxinzhuang Store),4.3,562,1000,24,Foods,60,MeituanFlash,65,20,0,40.09972,116.306434,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Haidian District,Ge Shang Ge Duck Blood Vermicelli Soup (Seibao Street Store),4.8,494,1179,24,Foods,40,MeituanFlash,77,20,3,39.98151,116.313278,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Changping District,Orange Sister Yunnan Bridge Rice Noodles • Xianghe Meat Cake • Braised Chicken Rice,5,295,463,22,Foods,48, MeituanRun ,50,30,4,40.241413,116.155284,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,Village Shangya · Japanese Sushi (Huixin East Street Store),4.8,4122,3985,43,Foods,45, MeituanRun ,70,30,10,39.979374,116.424181,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Braised bean noodles (No. A27-Shengtuo Food City Store),4.7,1981,2270,16,Foods,43,MeituanFlash,73,15,0,39.823844,116.292135,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fengtai District,Donkey Meat Fire Home-cooked Food,3.6,33,122,20,Foods,35,MeituanFlash,100,15,2,39.933573,116.314883,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Huifengtang Restaurant (Tangjialing Store),4.3,369,3000,34,Foods,57,MeituanFlash,58,20,4,40.064985,116.27485,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Changping District,True Kung Fu (Huilongguan East Street),4.8,1477,2000,27,Foods,43,Merchant,56,20,5,40.08001,116.355126,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,Shouyingmen (Songjiazhuang Store),5,32,62,21,DessertDrink,45,MeituanFlash,0,20,1,39.843006,116.428014,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Changping District,Juewei Duck Neck (Longgang Road Store),3.4,196,200,34,Foods,69,Unknown,89,30,5,40.02964,116.351615,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,Xiangdang greedy stinky tofu baked cold noodles (the first stall zhenghe convenience market store),4.6,1700,2290,20,Foods,49,MeituanFlash,53,20,0,40.079737,116.410212,1,1,1,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Boutique Shaxian (Wang Siying Store),4.6,1066,1215,24,Foods,35,MeituanFlash,Unknown,20,6.5,39.873095,116.53074,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Jinfu Salt Gang (Kowloon Hesheng Hui Store),4.6,374,500,76,Foods,65,Unknown,44,35,1,39.893222,116.478695,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,KFC House Express (Wanfang Road Store),4.7,2222,4154,39,Foods,30,Merchant,99,0,5,39.848388,116.316085,0,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Qinghe heirloom dumplings (Wangjing store),4.5,938,1000,29,Foods,80,Unknown,94,15,0,40.010936,116.469429,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Hu Xiaoman Hunan Restaurant (Wanda Store),4.1,178,700,52,Foods,70,Unknown,90,25,0,39.909815,116.471736,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Tongzhou District,Longfeng home cooking (Majuqiao store),4.2,447,575,22,Foods,30,MeituanFlash,83,20,3,39.76255,116.553802,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,Now roasted dried beef jerky (Qingnian Road Joy City Store),4.9,179,959,57,Foods,61, MeituanRun ,23,20,16,39.934864,116.513013,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Northeast big stuffing handmade dumplings,4.8,59,155,21,Foods,44, MeituanRun ,0,15,3,39.886337,116.424758,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Four-square baked cold noodles VS fried string (the 5th gate is in the gourmet city restaurant),4.7,3139,2399,19,Foods,41,MeituanFlash,73,20,1,39.9342,116.51361,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Amei Ziliu Rice Naked (Xisi Store),4.3,2460,2774,26,Foods,40,MeituanFlash,89,20,6,39.921816,116.373839,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Chaoyang District,Honey Snow Ice City. Ice cream and tea (Shuangqiao Wanda Store),4.7,1254,2181,11,DessertDrink,43,MeituanFlash,61,20,4,39.908739,116.576414,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Old Four Roasted Whole Sheep (Gao Liying Store),3.9,269,297,49,Foods,60,MeituanFlash,70,20,8.8,40.166299,116.501085,1,1,1,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fangshan District,Beijing Gao Jintao Western Bakery,0,28,1,54,Foods,70, MeituanRun ,0,30,10,39.644791,116.066963,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Ben's Fried Chicken,0,75,109,30,Foods,32,MeituanFlash,0,20,0,39.917039,116.533416,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Tea Tailiang Products • Milk Tea • Fried Chicken (Heshenghui Store),4.7,1925,1306,20,DessertDrink,60,MeituanFlash,55,20,2.8,39.894131,116.480721,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Harbin's unique common people's restaurant (Green Yunshu Store),4.1,3320,4316,32,Foods,37,MeituanFlash,72,20,17.1,39.708068,116.403874,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Zhang Liang Malatang (Chaoyang Road Store),4.7,4747,6389,20,Foods,30,MeituanFlash,87,15,3,39.917789,116.523162,0,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fangshan District,Dongfu Braised Chicken Rice Crossing Bridge Rice Noodles (Chengguan Store),4.4,743,1236,31,Foods,30,MeituanFlash,91,20,16.6,39.693059,115.984501,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Gouhun · Liangpi · Bursting Belly Powder (Yuquan Plaza Store),4.9,1730,2320,24,Foods,34,MeituanFlash,85,20,1,39.976226,116.251602,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,Liuzhou Impression Snail Powder (Yangqiao Store),4.7,1450,1863,22,Foods,40,MeituanFlash,59,20,0,39.852182,116.386109,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Daxing District,Too familiar with home cooking (Ziqu shop),4.2,455,1000,38,Foods,64,Unknown,57,20,2,39.797967,116.563756,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Daxing District,Meichen Cake Room (Majuqiao Golden Horse Store),4.7,95,33,55,DessertDrink,53, MeituanRun ,50,30,22,39.758593,116.556126,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Changping District,Pan Ji Baobes (Huoying Street),4.3,439,1753,14,Foods,41,MeituanFlash,0,15,0,40.077968,116.368037,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Dongcheng District,Zhang Liang Malatang (Dongsi Store),4.6,11691,7237,20,Foods,36,MeituanFlash,91,15,4.3,39.926711,116.417486,0,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Le Shi Zun Pure Rice Bakery,4.6,226,352,42,SweetCake,90, MeituanRun ,63,0,0,39.989185,116.477203,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,If in Chengdu (sauerkraut small fish and rice noodles),4.7,2057,6000,25,Foods,55,Unknown,80,30,0,39.845473,116.210308,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Dongcheng District,Raz Indian Music Restaurant (Houhai Gulou Store),4.4,488,152,108,Foods,40, MeituanRun ,44,19.9,28.01,39.94091,116.393595,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Fengtai District,Longwa Roasted Leg of Lamb (Jiayuan Road Store),3.2,551,161,28,Foods,35,MeituanFlash,22,20,0,39.83673,116.36487,1,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Miyun District,Yimi Cake (Miyun Jizhuang Store),4.7,389,183,69,SweetCake,64,Merchant,0,0,0,40.378652,116.830959,1,1,0,1,52.8,237,72,0.496,0.504,0.095,0.128,0.231,0.202,0.163,0.182,0.267,0.569,0.146,0.018,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Haidian District,Atian Shrimp (Taizhouwu Store),4.3,463,397,59,Foods,36,MeituanFlash,50,20,3,40.040467,116.202045,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Zhang Liang Malatang (Jindi Ming Jingdian),4.1,790,1196,16,Foods,30,MeituanFlash,84,20,0,39.910469,116.495834,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Dole Day (Yuquan Store),5,397,714,52,DessertDrink,68,Unknown,88,20,8.5,39.976929,116.25112,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Big Xiong Ximeng charcoal roast leg of lamb (Ganjiakou store),4.5,156,92,92,Foods,70, MeituanRun ,0,30,10,39.926365,116.331346,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fengtai District,"Pot Rice Noodle Braised Chicken Rice (Dongmen Store, Dongsen Market)",3.9,216,509,23,Foods,36,MeituanFlash,0,20,0,39.854813,116.428463,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Anne Italian Restaurant (Sunshine 100),4.8,1366,4355,70,Foods,45, Merchant ,21,38,6,39.913858,116.476663,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Which antique handmade sweet shop,4.9,1117,698,79,SweetCake,8900, MeituanRun ,14,30,18,40.099552,116.538187,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Fangshan District,Spicy Spicy Pot Boneless Grilled Fish Rice (Chengguan Store),4.8,994,1466,28,Foods,44,MeituanFlash,74,20,0,39.70157,115.988643,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,"Street side street (Hamburg, light food. Jiaodaokou East Street Store)",4.9,241,600,60,Foods,30,MeituanFlash,67,20,0,39.94109,116.410177,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Domino's Pizza (Dongba Store),4.6,2129,2000,39,Foods,30,Merchant,100,0,8,39.964156,116.534738,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
